match_id,match_team_id,phase,phase_group,raw,team,team_id,unit,value
2026-M080-ENG-COD,2026-M080-ENG-COD_COD,Counter-press,Out Of Possession,10%,Congo DR,COD,%,10.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Build Up Unopposed,In Possession,36%,USA,USA,%,36.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Build Up Unopposed,In Possession,44%,Bosnia and Herzegovina,BIH,%,44.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Build Up Opposed,In Possession,11%,USA,USA,%,11.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Build Up Opposed,In Possession,13%,Bosnia and Herzegovina,BIH,%,13.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Progression,In Possession,18%,USA,USA,%,18.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Progression,In Possession,17%,Bosnia and Herzegovina,BIH,%,17.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Final Third,In Possession,14%,USA,USA,%,14.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Final Third,In Possession,13%,Bosnia and Herzegovina,BIH,%,13.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Long Ball,In Possession,4%,USA,USA,%,4.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Long Ball,In Possession,4%,Bosnia and Herzegovina,BIH,%,4.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Attacking Transition,In Possession,14%,USA,USA,%,14.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Attacking Transition,In Possession,13%,Bosnia and Herzegovina,BIH,%,13.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Counter Attack,In Possession,1%,USA,USA,%,1.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Counter Attack,In Possession,1%,Bosnia and Herzegovina,BIH,%,1.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Set Piece,In Possession,8%,USA,USA,%,8.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Set Piece,In Possession,6%,Bosnia and Herzegovina,BIH,%,6.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,High Press,Out Of Possession,5%,USA,USA,%,5.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,High Press,Out Of Possession,2%,Bosnia and Herzegovina,BIH,%,2.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Mid Press,Out Of Possession,3%,USA,USA,%,3.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Mid Press,Out Of Possession,3%,Bosnia and Herzegovina,BIH,%,3.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Low Press,Out Of Possession,0%,USA,USA,%,0.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Low Press,Out Of Possession,1%,Bosnia and Herzegovina,BIH,%,1.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,High Block,Out Of Possession,2%,USA,USA,%,2.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,High Block,Out Of Possession,5%,Bosnia and Herzegovina,BIH,%,5.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Mid Block,Out Of Possession,27%,USA,USA,%,27.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Mid Block,Out Of Possession,19%,Bosnia and Herzegovina,BIH,%,19.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Low Block,Out Of Possession,25%,USA,USA,%,25.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Low Block,Out Of Possession,26%,Bosnia and Herzegovina,BIH,%,26.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Recovery,Out Of Possession,3%,USA,USA,%,3.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Recovery,Out Of Possession,5%,Bosnia and Herzegovina,BIH,%,5.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Defensive Transition,Out Of Possession,13%,USA,USA,%,13.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Defensive Transition,Out Of Possession,14%,Bosnia and Herzegovina,BIH,%,14.0
2026-M081-USA-BIH,2026-M081-USA-BIH_USA,Counter-press,Out Of Possession,10%,USA,USA,%,10.0
2026-M081-USA-BIH,2026-M081-USA-BIH_BIH,Counter-press,Out Of Possession,11%,Bosnia and Herzegovina,BIH,%,11.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Build Up Unopposed,In Possession,45%,Belgium,BEL,%,45.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Build Up Unopposed,In Possession,37%,Senegal,SEN,%,37.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Build Up Opposed,In Possession,12%,Belgium,BEL,%,12.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Build Up Opposed,In Possession,16%,Senegal,SEN,%,16.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Progression,In Possession,17%,Belgium,BEL,%,17.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Progression,In Possession,16%,Senegal,SEN,%,16.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Final Third,In Possession,14%,Belgium,BEL,%,14.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Final Third,In Possession,19%,Senegal,SEN,%,19.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Long Ball,In Possession,3%,Belgium,BEL,%,3.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Long Ball,In Possession,6%,Senegal,SEN,%,6.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Attacking Transition,In Possession,11%,Belgium,BEL,%,11.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Attacking Transition,In Possession,11%,Senegal,SEN,%,11.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Counter Attack,In Possession,1%,Belgium,BEL,%,1.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Counter Attack,In Possession,2%,Senegal,SEN,%,2.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Set Piece,In Possession,4%,Belgium,BEL,%,4.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Set Piece,In Possession,6%,Senegal,SEN,%,6.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,High Press,Out Of Possession,4%,Belgium,BEL,%,4.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,High Press,Out Of Possession,2%,Senegal,SEN,%,2.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Mid Press,Out Of Possession,3%,Belgium,BEL,%,3.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Mid Press,Out Of Possession,4%,Senegal,SEN,%,4.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Low Press,Out Of Possession,1%,Belgium,BEL,%,1.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Low Press,Out Of Possession,0%,Senegal,SEN,%,0.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,High Block,Out Of Possession,4%,Belgium,BEL,%,4.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,High Block,Out Of Possession,4%,Senegal,SEN,%,4.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Mid Block,Out Of Possession,20%,Belgium,BEL,%,20.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Mid Block,Out Of Possession,27%,Senegal,SEN,%,27.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Low Block,Out Of Possession,28%,Belgium,BEL,%,28.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Low Block,Out Of Possession,25%,Senegal,SEN,%,25.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Recovery,Out Of Possession,7%,Belgium,BEL,%,7.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Recovery,Out Of Possession,5%,Senegal,SEN,%,5.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Defensive Transition,Out Of Possession,11%,Belgium,BEL,%,11.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Defensive Transition,Out Of Possession,11%,Senegal,SEN,%,11.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_BEL,Counter-press,Out Of Possession,8%,Belgium,BEL,%,8.0
2026-M082-BEL-SEN,2026-M082-BEL-SEN_SEN,Counter-press,Out Of Possession,7%,Senegal,SEN,%,7.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Build Up Unopposed,In Possession,42%,Portugal,POR,%,42.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Build Up Unopposed,In Possession,30%,Croatia,CRO,%,30.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Build Up Opposed,In Possession,19%,Portugal,POR,%,19.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Build Up Opposed,In Possession,17%,Croatia,CRO,%,17.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Progression,In Possession,19%,Portugal,POR,%,19.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Progression,In Possession,17%,Croatia,CRO,%,17.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Final Third,In Possession,14%,Portugal,POR,%,14.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Final Third,In Possession,15%,Croatia,CRO,%,15.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Long Ball,In Possession,1%,Portugal,POR,%,1.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Long Ball,In Possession,4%,Croatia,CRO,%,4.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Attacking Transition,In Possession,8%,Portugal,POR,%,8.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Attacking Transition,In Possession,16%,Croatia,CRO,%,16.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Counter Attack,In Possession,1%,Portugal,POR,%,1.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Counter Attack,In Possession,2%,Croatia,CRO,%,2.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Set Piece,In Possession,5%,Portugal,POR,%,5.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Set Piece,In Possession,7%,Croatia,CRO,%,7.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,High Press,Out Of Possession,10%,Portugal,POR,%,10.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,High Press,Out Of Possession,2%,Croatia,CRO,%,2.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Mid Press,Out Of Possession,4%,Portugal,POR,%,4.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Mid Press,Out Of Possession,3%,Croatia,CRO,%,3.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Low Press,Out Of Possession,0%,Portugal,POR,%,0.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Low Press,Out Of Possession,0%,Croatia,CRO,%,0.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,High Block,Out Of Possession,8%,Portugal,POR,%,8.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,High Block,Out Of Possession,2%,Croatia,CRO,%,2.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Mid Block,Out Of Possession,17%,Portugal,POR,%,17.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Mid Block,Out Of Possession,28%,Croatia,CRO,%,28.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Low Block,Out Of Possession,16%,Portugal,POR,%,16.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Low Block,Out Of Possession,37%,Croatia,CRO,%,37.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Recovery,Out Of Possession,6%,Portugal,POR,%,6.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Recovery,Out Of Possession,3%,Croatia,CRO,%,3.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Defensive Transition,Out Of Possession,16%,Portugal,POR,%,16.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Defensive Transition,Out Of Possession,8%,Croatia,CRO,%,8.0
2026-M083-POR-CRO,2026-M083-POR-CRO_POR,Counter-press,Out Of Possession,12%,Portugal,POR,%,12.0
2026-M083-POR-CRO,2026-M083-POR-CRO_CRO,Counter-press,Out Of Possession,7%,Croatia,CRO,%,7.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Build Up Unopposed,In Possession,32%,Spain,ESP,%,32.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Build Up Unopposed,In Possession,33%,Austria,AUT,%,33.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Build Up Opposed,In Possession,17%,Spain,ESP,%,17.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Build Up Opposed,In Possession,13%,Austria,AUT,%,13.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Progression,In Possession,21%,Spain,ESP,%,21.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Progression,In Possession,16%,Austria,AUT,%,16.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Final Third,In Possession,22%,Spain,ESP,%,22.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Final Third,In Possession,11%,Austria,AUT,%,11.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Long Ball,In Possession,2%,Spain,ESP,%,2.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Long Ball,In Possession,5%,Austria,AUT,%,5.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Attacking Transition,In Possession,9%,Spain,ESP,%,9.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Attacking Transition,In Possession,21%,Austria,AUT,%,21.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Counter Attack,In Possession,1%,Spain,ESP,%,1.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Counter Attack,In Possession,2%,Austria,AUT,%,2.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Set Piece,In Possession,6%,Spain,ESP,%,6.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Set Piece,In Possession,4%,Austria,AUT,%,4.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,High Press,Out Of Possession,9%,Spain,ESP,%,9.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,High Press,Out Of Possession,6%,Austria,AUT,%,6.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Mid Press,Out Of Possession,4%,Spain,ESP,%,4.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Mid Press,Out Of Possession,6%,Austria,AUT,%,6.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Low Press,Out Of Possession,0%,Spain,ESP,%,0.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Low Press,Out Of Possession,1%,Austria,AUT,%,1.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,High Block,Out Of Possession,13%,Spain,ESP,%,13.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,High Block,Out Of Possession,5%,Austria,AUT,%,5.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Mid Block,Out Of Possession,15%,Spain,ESP,%,15.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Mid Block,Out Of Possession,24%,Austria,AUT,%,24.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Low Block,Out Of Possession,9%,Spain,ESP,%,9.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Low Block,Out Of Possession,22%,Austria,AUT,%,22.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Recovery,Out Of Possession,6%,Spain,ESP,%,6.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Recovery,Out Of Possession,5%,Austria,AUT,%,5.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Defensive Transition,Out Of Possession,21%,Spain,ESP,%,21.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Defensive Transition,Out Of Possession,9%,Austria,AUT,%,9.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_ESP,Counter-press,Out Of Possession,14%,Spain,ESP,%,14.0
2026-M084-ESP-AUT,2026-M084-ESP-AUT_AUT,Counter-press,Out Of Possession,8%,Austria,AUT,%,8.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Build Up Unopposed,In Possession,28%,Switzerland,SUI,%,28.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Build Up Unopposed,In Possession,36%,Algeria,ALG,%,36.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Build Up Opposed,In Possession,14%,Switzerland,SUI,%,14.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Build Up Opposed,In Possession,17%,Algeria,ALG,%,17.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Progression,In Possession,20%,Switzerland,SUI,%,20.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Progression,In Possession,20%,Algeria,ALG,%,20.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Final Third,In Possession,12%,Switzerland,SUI,%,12.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Final Third,In Possession,13%,Algeria,ALG,%,13.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Long Ball,In Possession,6%,Switzerland,SUI,%,6.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Long Ball,In Possession,3%,Algeria,ALG,%,3.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Attacking Transition,In Possession,16%,Switzerland,SUI,%,16.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Attacking Transition,In Possession,14%,Algeria,ALG,%,14.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Counter Attack,In Possession,2%,Switzerland,SUI,%,2.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Counter Attack,In Possession,0%,Algeria,ALG,%,0.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Set Piece,In Possession,7%,Switzerland,SUI,%,7.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Set Piece,In Possession,4%,Algeria,ALG,%,4.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,High Press,Out Of Possession,5%,Switzerland,SUI,%,5.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,High Press,Out Of Possession,11%,Algeria,ALG,%,11.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Mid Press,Out Of Possession,4%,Switzerland,SUI,%,4.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Mid Press,Out Of Possession,4%,Algeria,ALG,%,4.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Low Press,Out Of Possession,1%,Switzerland,SUI,%,1.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Low Press,Out Of Possession,1%,Algeria,ALG,%,1.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,High Block,Out Of Possession,4%,Switzerland,SUI,%,4.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,High Block,Out Of Possession,6%,Algeria,ALG,%,6.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Mid Block,Out Of Possession,28%,Switzerland,SUI,%,28.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Mid Block,Out Of Possession,19%,Algeria,ALG,%,19.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Low Block,Out Of Possession,24%,Switzerland,SUI,%,24.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Low Block,Out Of Possession,11%,Algeria,ALG,%,11.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Recovery,Out Of Possession,3%,Switzerland,SUI,%,3.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Recovery,Out Of Possession,7%,Algeria,ALG,%,7.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Defensive Transition,Out Of Possession,14%,Switzerland,SUI,%,14.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Defensive Transition,Out Of Possession,16%,Algeria,ALG,%,16.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_SUI,Counter-press,Out Of Possession,9%,Switzerland,SUI,%,9.0
2026-M085-SUI-ALG,2026-M085-SUI-ALG_ALG,Counter-press,Out Of Possession,14%,Algeria,ALG,%,14.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Build Up Unopposed,In Possession,51%,Argentina,ARG,%,51.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Build Up Unopposed,In Possession,34%,Cabo Verde,CPV,%,34.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Build Up Opposed,In Possession,16%,Argentina,ARG,%,16.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Build Up Opposed,In Possession,16%,Cabo Verde,CPV,%,16.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Progression,In Possession,14%,Argentina,ARG,%,14.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Progression,In Possession,18%,Cabo Verde,CPV,%,18.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Final Third,In Possession,19%,Argentina,ARG,%,19.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Final Third,In Possession,13%,Cabo Verde,CPV,%,13.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Long Ball,In Possession,1%,Argentina,ARG,%,1.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Long Ball,In Possession,4%,Cabo Verde,CPV,%,4.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Attacking Transition,In Possession,5%,Argentina,ARG,%,5.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Attacking Transition,In Possession,13%,Cabo Verde,CPV,%,13.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Counter Attack,In Possession,1%,Argentina,ARG,%,1.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Counter Attack,In Possession,2%,Cabo Verde,CPV,%,2.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Set Piece,In Possession,4%,Argentina,ARG,%,4.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Set Piece,In Possession,6%,Cabo Verde,CPV,%,6.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,High Press,Out Of Possession,9%,Argentina,ARG,%,9.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,High Press,Out Of Possession,2%,Cabo Verde,CPV,%,2.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Mid Press,Out Of Possession,5%,Argentina,ARG,%,5.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Mid Press,Out Of Possession,3%,Cabo Verde,CPV,%,3.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Low Press,Out Of Possession,0%,Argentina,ARG,%,0.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Low Press,Out Of Possession,1%,Cabo Verde,CPV,%,1.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,High Block,Out Of Possession,5%,Argentina,ARG,%,5.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,High Block,Out Of Possession,2%,Cabo Verde,CPV,%,2.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Mid Block,Out Of Possession,17%,Argentina,ARG,%,17.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Mid Block,Out Of Possession,27%,Cabo Verde,CPV,%,27.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Low Block,Out Of Possession,21%,Argentina,ARG,%,21.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Low Block,Out Of Possession,45%,Cabo Verde,CPV,%,45.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Recovery,Out Of Possession,5%,Argentina,ARG,%,5.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Recovery,Out Of Possession,2%,Cabo Verde,CPV,%,2.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Defensive Transition,Out Of Possession,13%,Argentina,ARG,%,13.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Defensive Transition,Out Of Possession,5%,Cabo Verde,CPV,%,5.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Counter-press,Out Of Possession,9%,Argentina,ARG,%,9.0
2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Counter-press,Out Of Possession,4%,Cabo Verde,CPV,%,4.0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Build Up Unopposed,In Possession,46%,Colombia,COL,%,46.0
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Build Up Unopposed,In Possession,39%,Ghana,GHA,%,39.0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Build Up Opposed,In Possession,15%,Colombia,COL,%,15.0
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Build Up Opposed,In Possession,12%,Ghana,GHA,%,12.0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Progression,In Possession,13%,Colombia,COL,%,13.0
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Progression,In Possession,18%,Ghana,GHA,%,18.0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Final Third,In Possession,14%,Colombia,COL,%,14.0
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Final Third,In Possession,12%,Ghana,GHA,%,12.0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Long Ball,In Possession,3%,Colombia,COL,%,3.0
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Long Ball,In Possession,4%,Ghana,GHA,%,4.0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Attacking Transition,In Possession,7%,Colombia,COL,%,7.0
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Attacking Transition,In Possession,12%,Ghana,GHA,%,12.0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Counter Attack,In Possession,1%,Colombia,COL,%,1.0
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Counter Attack,In Possession,1%,Ghana,GHA,%,1.0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Set Piece,In Possession,4%,Colombia,COL,%,4.0
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Set Piece,In Possession,7%,Ghana,GHA,%,7.0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,High Press,Out Of Possession,3%,Colombia,COL,%,3.0
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,High Press,Out Of Possession,5%,Ghana,GHA,%,5.0
2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Mid Press,Out Of Possession,3%,Colombia,COL,%,3.0
2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Mid Press,Out Of Possession,5%,Ghana,GHA,%,5.0
